province,zone,form_type,voting_type,station_id,party_no,party,votes,total_ballots,invalid_ballots,no_vote_ballots
ชัยภูมิ,2,518_bch,election_day,14,3,ใหม่ มิติใหม่ ธิปพย์,,,,
ชัยภูมิ,2,518_bch,election_day,14,5,รวมใจไทย รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,14,67,พลวัต ประชาธิปไตยใหม่,26,,,
ชัยภูมิ,2,518_bch,election_day,14,8,เพื่อไทย ประชาธิปไตยใหม่,6,,,
ชัยภูมิ,2,518_bch,election_day,14,9,เพื่อไทย,,,,
ชัยภูมิ,2,518_bch,election_day,14,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,14,6,เพื่อไทย เพื่อไทย ประชาธิปไตยใหม่ ประชาธิปไตยใหม่,6,,,
ชัยภูมิ,2,518_bch,election_day,14,25,คลองไทย เพื่อชีวิตใหม่ เสาชาติ,6,,,
ชัยภูมิ,2,518_bch,election_day,14,26,คลองไทย ประชาธิปัตย์ เสาชาติ,6,,,
ชัยภูมิ,2,518_bch,election_day,14,27,ประชาธิปัตย์ ไทยก้าวหน้า อระเทศไทน,6,,,
ชัยภูมิ,2,518_bch,election_day,14,28,ไทยภักดี ไทยก้าวหน้า อระเทศไทน,,,,
ชัยภูมิ,2,518_bch,election_day,14,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,14,3,แรงงานสร้างชาติ ประชากรไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,14,31,ครูไทยเพื่อประชาชน ประชากรไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,14,32,ครูไทยเพื่อประชาชน ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,14,34,รวน สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,14,2,คลองไทย ประชาธิปัตย์ คลองไทย ประชาธิปัตย์ เสาชาติ เสาชาติ,6,,,
ชัยภูมิ,2,518_bch,election_day,14,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,14,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,14,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,14,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,14,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,0,,,
ชัยภูมิ,2,518_bch,election_day,14,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,14,55,ไทยรวมไทย เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,14,5,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,14,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,14,56,เพื่อบ้านเมือง เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,15,2,ใหม่ เพื่อชาติไทย,8,,,
ชัยภูมิ,2,518_bch,election_day,15,3,ใหม่ มิติใหม่,8,,,
ชัยภูมิ,2,518_bch,election_day,15,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,15,5,รวมใจไทย รวมไทยสร้างชาติ A,,,,
ชัยภูมิ,2,518_bch,election_day,15,7,พลวัต ประชาธิปไดตยใหม่ MHE,,,,
ชัยภูมิ,2,518_bch,election_day,15,8,ประชาธิปไดตยใหม่ เพื่อไทย,3,,,
ชัยภูมิ,2,518_bch,election_day,15,9,ทางเลือกใหม เพื่อไทย,3,,,
ชัยภูมิ,2,518_bch,election_day,15,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,15,25,เพื่อชีวิตใหม่ คลองไทย,,,,
ชัยภูมิ,2,518_bch,election_day,15,2,คลองไทย ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,15,27,ไทยก้าวหน้า ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,15,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,15,29,ไทยภักดี แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,15,3,แรงงานสร้างชาติ ประชากรไทย,9,,,
ชัยภูมิ,2,518_bch,election_day,15,31,ครู่ไทยเพื่อประชาชน ประชากรไทย,9,,,
ชัยภูมิ,2,518_bch,election_day,15,32,ครู่ไทยเพื่อประชาชน ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,15,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,15,49,ไทยกาวใหม่ ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,15,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,15,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,15,5,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,15,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,15,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,15,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,15,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,15,52,ไทยพิทักษ์ธรรม ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,16,2,ไหม่ เพื่อชาติไทย,1,,,
ชัยภูมิ,2,518_bch,election_day,16,3,ไหม่ มิติใหม่,1,,,
ชัยภูมิ,2,518_bch,election_day,16,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,16,5,รวมใจไทย รวมไทยสร้างชาติ,6,,,
ชัยภูมิ,2,518_bch,election_day,16,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,16,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,16,9,เพื่อไทย ทางเลือกใหม,9,,,
ชัยภูมิ,2,518_bch,election_day,16,10,ทางเลือกใหม,9,,,
ชัยภูมิ,2,518_bch,election_day,16,25,คลองไทย เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,16,2,คลองไทย ประชาธิปัตย์,1,,,
ชัยภูมิ,2,518_bch,election_day,16,27,ประชาธิปัตย์ ไทยก้าวหน้า,1,,,
ชัยภูมิ,2,518_bch,election_day,16,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,16,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,16,3,ประชากรไทย แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,16,31,ครู่ไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,16,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,16,32,ครู่ไทยเพื่อประชาชน ครูไทยเพื่อประชาชน ประชาชาติ ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,16,49,ไทยกาวใหม่ ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,16,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,16,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,16,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย @,,,,
ชัยภูมิ,2,518_bch,election_day,16,53,ความหวังใหม่ ไทยพิทักษ์ธรรม @,,,,
ชัยภูมิ,2,518_bch,election_day,16,54,ไทยรวมไทย ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,16,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,16,5,เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,16,57,พลังไทยรักชาติ N,,,,
ชัยภูมิ,2,518_bch,election_day,0,3,ดประงำหณ่วยเส็งกคัง,,,,
ชัยภูมิ,2,518_bch,election_day,17,2,ใหม่ เพื่อชาติไทย,9,,,
ชัยภูมิ,2,518_bch,election_day,17,3,ใหม่ มิติใหม่,9,,,
ชัยภูมิ,2,518_bch,election_day,17,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,5,รวมใจไทย รวมไทยสร้างชาติ,7,,,
ชัยภูมิ,2,518_bch,election_day,17,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,17,8,เพื่อไทย ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,17,9,เพื่อไทย ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,17,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,17,1,ใหม่ มิติใหม่ ใหม่ มิติใหม่,9,,,
ชัยภูมิ,2,518_bch,election_day,17,25,คลองไทย เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,17,2,คลองไทย ประชาธิปัตย์,,,,
ชัยภูมิ,2,518_bch,election_day,17,27,ประชาธิปัตย์ ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,17,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,17,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,17,3,แรงงานสร้างชาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,31,ครู่ไทยเพื่อประชาชน ประชากรไทย,9,,,
ชัยภูมิ,2,518_bch,election_day,17,32,ครู่ไทยเพื่อประชาชน ประชาชาติ,19,,,
ชัยภูมิ,2,518_bch,election_day,17,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,17,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,17,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,17,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,17,56,เพื่อบ้านเมือง พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,17,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,3,เพื่อชาติไทย ใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,158,5,รวมไทยสร้างชาติ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,158,8,ประชาธิปไตยใหม่ เพื่อไทย,12,,,
ชัยภูมิ,2,518_bch,election_day,158,9,ทางเลือกใหม เพื่อไทย,12,,,
ชัยภูมิ,2,518_bch,election_day,158,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,158,4,มิติใหม่ มิติใหม่ รวมใจไทย รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,24,วิชชั่นใหม่ เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,158,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,158,26,ประชาธิปัตย์ คลองไทย,1,,,
ชัยภูมิ,2,518_bch,election_day,158,27,ประชาธิปัตย์ ไทยก้าวหน้า,1,,,
ชัยภูมิ,2,518_bch,election_day,158,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,158,29,ไทยภักดี แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,3,ประชากรไทย แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,31,ประชากรไทย ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,158,32,ครูไทยเพื่อประชาชน ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,30,ประชากรไทย แรงงานสร้างชาติ แรงงานสร้างชาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,48,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,158,49,ไทยกาวใหม่ ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,51,พร้อม เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,52,เครือขายชาวนาแหงประเทศไทย ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,158,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,158,54,ความหวังใหม่ ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,158,5,เพื่อบ้านเมือง พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,158,57,พลังไทยรักชาติ ดัเขื้ aye,3,,,
ชัยภูมิ,2,518_bch,election_day,159,1,เพื่อชาติไทย ไทยทรัพย์ทวี,20,,,
ชัยภูมิ,2,518_bch,election_day,159,2,ใหม่ เพื่อชาติไทย,100252,,,
ชัยภูมิ,2,518_bch,election_day,159,3,ใหม่ มิติใหม่,100252,,,
ชัยภูมิ,2,518_bch,election_day,159,5,รวมใจไทย รวมไทยสร้างชาติ,7,,,
ชัยภูมิ,2,518_bch,election_day,159,6,พลวัต รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518_bch,election_day,159,7,พลวัต ประชาธิปไตยใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,159,8,เพื่อไทย ประชาธิปไตยใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,159,9,เพื่อไทย ทางเลือกใหม,2,,,
ชัยภูมิ,2,518_bch,election_day,159,10,ทางเลือกใหม,2,,,
ชัยภูมิ,2,518_bch,election_day,159,4,มิติใหม่ มิติใหม่ รวมใจไทย รวมใจไทย,2,,,
ชัยภูมิ,2,518_bch,election_day,159,24,วิชชั่นใหม่ เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,159,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,159,26,คลองไทย ประชาธิปัตย์,2,,,
ชัยภูมิ,2,518_bch,election_day,159,27,ประชาธิปัตย์ ไทยก้าวหน้า,2,,,
ชัยภูมิ,2,518_bch,election_day,159,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,159,29,ไทยภักดี แรงงานสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,159,30,แรงงานสร้างชาติ ประชากรไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,159,31,ครูไทยเพื่อประชาชน ประชากรไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,159,32,ครูไทยเพื่อประชาชน ประชาชาติ,7,,,
ชัยภูมิ,2,518_bch,election_day,159,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,159,3,แรงงานสร้างชาติ ประชากรไทย ประชากรไทย แรงงานสร้างชาติ,0,,,
ชัยภูมิ,2,518_bch,election_day,159,48,ไทยกาวใหม่ ไทยสร้างไทย,,,,
ชัยภูมิ,2,518_bch,election_day,159,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,159,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,159,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,159,52,เครือขายชาวนาแหงประเทศไทย ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,159,53,ความหวังใหม่ ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,159,54,ความหวังใหม่ ไทยรวมไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,159,55,เพื่อบ้านเมือง ไทยรวมไทย,0,,,
ชัยภูมิ,2,518_bch,election_day,159,5,พลังไทยรักชาติ เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,159,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,159,56,พลังไทยรักชาติ เพื่อบ้านเมือง เพื่อบ้านเมือง พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,160,1,เพื่อชาติไทย ไทยทรัพย์ทวี C,7,,,
ชัยภูมิ,2,518_bch,election_day,160,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,160,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,160,5,รวมใจไทย รวมไทยสร้างชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,160,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,160,8,เพื่อไทย ประชาธิปไตยใหม่,9,,,
ชัยภูมิ,2,518_bch,election_day,160,9,เพื่อไทย ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,160,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,160,6,ใหม่ ใหม่ เพื่อชาติไทย เพื่อชาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,160,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,160,26,คลองไทย ประชาธิปัตย์,690,,,
ชัยภูมิ,2,518_bch,election_day,160,27,ไทยก้าวหน้า ประชาธิปัตย์,690,,,
ชัยภูมิ,2,518_bch,election_day,160,28,ไทยก้าวหน้า ไทยภักดี,90,,,
ชัยภูมิ,2,518_bch,election_day,160,29,ไทยภักดี,90,,,
ชัยภูมิ,2,518_bch,election_day,160,30,แรงงานสร้างชาติ ประชากรไทย,2,,,
ชัยภูมิ,2,518_bch,election_day,160,31,ประชากรไทย ครูไทยเพื่อประชาชน,2,,,
ชัยภูมิ,2,518_bch,election_day,160,32,ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,160,3,สรางอนาคตไทย ประชาชาติ,9,,,
ชัยภูมิ,2,518_bch,election_day,160,34,สรางอนาคตไทย,9,,,
ชัยภูมิ,2,518_bch,election_day,160,24,เพื่อชีวิตใหม่ เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,160,49,ประชาอาสาชาติ ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,160,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,160,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,160,5,เครือขายชาวนาแหงประเทศไทย ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,160,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,160,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,160,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,160,52,ไทยพิทักษ์ธรรม เครือขายชาวนาแหงประเทศไทย เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,160,56,พลังไทยรักชาติ พลังไทยรักชาติ เพื่อบ้านเมือง เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,161,1,เพื่อชาติไทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,161,6,เพื่อชาติไทย ใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,161,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,161,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,161,8,เพื่อไทย ประชาธิปไตยใหม่,3,,,
ชัยภูมิ,2,518_bch,election_day,161,9,เพื่อไทย ทางเลือกใหม,3,,,
ชัยภูมิ,2,518_bch,election_day,161,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,161,2,ใหม่ เพื่อชาติไทย ใหม่ เพื่อชาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,161,5,รวมใจไทย รวมใจไทย รวมไทยสร้างชาติ รวมไทยสร้างชาติ,2,,,
ชัยภูมิ,2,518_bch,election_day,161,25,เพื่อชีวิตใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,161,26,คลองไทย ประชาธิปัตย์ g,,,,
ชัยภูมิ,2,518_bch,election_day,161,27,ประชาธิปัตย์ ไทยก้าวหน้า g,,,,
ชัยภูมิ,2,518_bch,election_day,161,28,ไทยภักดี ไทยก้าวหน้า,2,,,
ชัยภูมิ,2,518_bch,election_day,161,29,ไทยภักดี,2,,,
ชัยภูมิ,2,518_bch,election_day,161,3,แรงงานสร้างชาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,161,31,ครูไทยเพื่อประชาชน ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,161,32,ครูไทยเพื่อประชาชน ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,161,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,161,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,161,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,161,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,161,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,161,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,161,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,161,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,161,5,เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,161,57,พลังไทยรักชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,162,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,162,7,พลวัต ประชาธิปไตยใหม่,8,,,
ชัยภูมิ,2,518_bch,election_day,162,8,เพื่อไทย ประชาธิปไตยใหม่,2,,,
ชัยภูมิ,2,518_bch,election_day,162,9,เพื่อไทย ทางเลือกใหม,2,,,
ชัยภูมิ,2,518_bch,election_day,162,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,162,4,มิติใหม่ มิติใหม่ รวมใจไทย รวมใจไทย,32,,,
ชัยภูมิ,2,518_bch,election_day,162,5,รวมใจไทย รวมใจไทย รวมไทยสร้างชาติ รวมไทยสร้างชาติ,32,,,
ชัยภูมิ,2,518_bch,election_day,162,25,เพื่อชีวิตใหม่,20,,,
ชัยภูมิ,2,518_bch,election_day,162,26,คลองไทย ประชาธิปัตย์,10,,,
ชัยภูมิ,2,518_bch,election_day,162,27,ประชาธิปัตย์ ไทยก้าวหน้า,2,,,
ชัยภูมิ,2,518_bch,election_day,162,28,ไทยก้าวหน้า ไทยภักดี,2,,,
ชัยภูมิ,2,518_bch,election_day,162,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,162,3,แรงงานสร้างชาติ ประชากรไทย,,,,
ชัยภูมิ,2,518_bch,election_day,162,31,ประชากรไทย ครูไทยเพื่อประชาชน,,,,
ชัยภูมิ,2,518_bch,election_day,162,32,ครูไทยเพื่อประชาชน ประชาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,162,34,สรางอนาคตไทย,4,,,
ชัยภูมิ,2,518_bch,election_day,162,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,162,50,พร้อม ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,162,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,162,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,162,5,ไทยพิทักษ์ธรรม ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,162,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,162,55,เพื่อบ้านเมือง ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,162,57,พลังไทยรักชาติ @,,,,
ชัยภูมิ,2,518_bch,election_day,162,53,ไทยพิทักษ์ธรรม ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,162,3,e,,,,
ชัยภูมิ,2,518_bch,election_day,163,1,เพื่อชาติไทย ไทยทรัพย์ทวี,,,,
ชัยภูมิ,2,518_bch,election_day,163,2,ใหม่ เพื่อชาติไทย,,,,
ชัยภูมิ,2,518_bch,election_day,163,3,ใหม่ มิติใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,163,4,มิติใหม่ รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,163,5,รวมใจไทย,,,,
ชัยภูมิ,2,518_bch,election_day,163,7,พลวัต ประชาธิปไตยใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,163,8,เพื่อไทย ประชาธิปไตยใหม่,1,,,
ชัยภูมิ,2,518_bch,election_day,163,9,เพื่อไทย ทางเลือกใหม,1,,,
ชัยภูมิ,2,518_bch,election_day,163,10,ทางเลือกใหม,,,,
ชัยภูมิ,2,518_bch,election_day,163,25,เพื่อชีวิตใหม่,0,,,
ชัยภูมิ,2,518_bch,election_day,163,26,คลองไทย ประชาธิปัตย์,0,,,
ชัยภูมิ,2,518_bch,election_day,163,27,ประชาธิปัตย์ ไทยก้าวหน้า,0,,,
ชัยภูมิ,2,518_bch,election_day,163,28,ไทยภักดี ไทยก้าวหน้า,,,,
ชัยภูมิ,2,518_bch,election_day,163,29,ไทยภักดี,,,,
ชัยภูมิ,2,518_bch,election_day,163,3,แรงงานสร้างชาติ ประชากรไทย,829,,,
ชัยภูมิ,2,518_bch,election_day,163,31,ประชากรไทย ครูไทยเพื่อประชาชน,829,,,
ชัยภูมิ,2,518_bch,election_day,163,32,ประชาชาติ ครูไทยเพื่อประชาชน,2,,,
ชัยภูมิ,2,518_bch,election_day,163,34,สรางอนาคตไทย,,,,
ชัยภูมิ,2,518_bch,election_day,163,49,ไทยกาวใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,163,50,ประชาอาสาชาติ,,,,
ชัยภูมิ,2,518_bch,election_day,163,51,พร้อม,,,,
ชัยภูมิ,2,518_bch,election_day,163,52,เครือขายชาวนาแหงประเทศไทย,,,,
ชัยภูมิ,2,518_bch,election_day,163,53,ไทยพิทักษ์ธรรม,,,,
ชัยภูมิ,2,518_bch,election_day,163,54,ความหวังใหม่,,,,
ชัยภูมิ,2,518_bch,election_day,163,55,ไทยรวมไทย,,,,
ชัยภูมิ,2,518_bch,election_day,163,56,เพื่อบ้านเมือง,,,,
ชัยภูมิ,2,518_bch,election_day,163,57,พลังไทยรักชาติ,,,,
