priority,reason,suggested_action,row_index,province,form_type,vote_type,polling_station_no,choice_no,choice_name,party_name,votes,ballots_cast,valid_votes,invalid_votes,no_vote,ocr_confidence,validation_status,source_pdf,source_page
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,58,ชัยภูมิ,5_17_partylist,party_list,,54,,$,,,,,,0.6798,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,19
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,59,ชัยภูมิ,5_17_partylist,party_list,,27,,d..,0.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,59,ชัยภูมิ,5_17_partylist,party_list,,27,,d..,0.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,59,ชัยภูมิ,5_17_partylist,party_list,,27,,d..,0.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,60,ชัยภูมิ,5_17_partylist,party_list,,28,,d.. p,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,60,ชัยภูมิ,5_17_partylist,party_list,,28,,d.. p,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,60,ชัยภูมิ,5_17_partylist,party_list,,28,,d.. p,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,61,ชัยภูมิ,5_17_partylist,party_list,,29,,p C,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,61,ชัยภูมิ,5_17_partylist,party_list,,29,,p C,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,61,ชัยภูมิ,5_17_partylist,party_list,,29,,p C,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,62,ชัยภูมิ,5_17_partylist,party_list,,3,,C,45.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,62,ชัยภูมิ,5_17_partylist,party_list,,3,,C,45.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,62,ชัยภูมิ,5_17_partylist,party_list,,3,,C,45.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,63,ชัยภูมิ,5_17_partylist,party_list,,32,,e,8.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,63,ชัยภูมิ,5_17_partylist,party_list,,32,,e,8.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,63,ชัยภูมิ,5_17_partylist,party_list,,32,,e,8.0,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,64,ชัยภูมิ,5_17_partylist,party_list,,34,,C,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,64,ชัยภูมิ,5_17_partylist,party_list,,34,,C,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,64,ชัยภูมิ,5_17_partylist,party_list,,34,,C,,,,,,0.6409,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,22
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,65,ชัยภูมิ,5_17_partylist,party_list,,28,,-ous,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,65,ชัยภูมิ,5_17_partylist,party_list,,28,,-ous,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,66,ชัยภูมิ,5_17_partylist,party_list,,31,,yes,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,66,ชัยภูมิ,5_17_partylist,party_list,,31,,yes,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,67,ชัยภูมิ,5_17_partylist,party_list,,2,,yes,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,67,ชัยภูมิ,5_17_partylist,party_list,,2,,yes,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,68,ชัยภูมิ,5_17_partylist,party_list,,4,,u,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,68,ชัยภูมิ,5_17_partylist,party_list,,4,,u,,,,,,0.6822,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,26
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,69,ชัยภูมิ,5_17_partylist,party_list,,21,,m,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,69,ชัยภูมิ,5_17_partylist,party_list,,21,,m,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,69,ชัยภูมิ,5_17_partylist,party_list,,21,,m,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,70,ชัยภูมิ,5_17_partylist,party_list,,6,,m,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,70,ชัยภูมิ,5_17_partylist,party_list,,6,,m,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,70,ชัยภูมิ,5_17_partylist,party_list,,6,,m,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,71,ชัยภูมิ,5_17_partylist,party_list,,4,,M,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,71,ชัยภูมิ,5_17_partylist,party_list,,4,,M,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,71,ชัยภูมิ,5_17_partylist,party_list,,4,,M,,,,,,0.5281,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,30
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,72,ชัยภูมิ,5_17_partylist,party_list,,53,,C,,,,,,0.6949,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,31
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,72,ชัยภูมิ,5_17_partylist,party_list,,53,,C,,,,,,0.6949,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,31
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,73,ชัยภูมิ,5_17_partylist,party_list,,54,,C,,,,,,0.6949,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,31
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,73,ชัยภูมิ,5_17_partylist,party_list,,54,,C,,,,,,0.6949,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-บัญชีรายชื่อ-นอกเขต.pdf,31
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,11,ชัยภูมิ,5_17,constituency,,6,ัตรี่ม่เลือกผูสมัครผูด 5บัตร,,9.0,,,,,0.6798,ok,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,1
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,12,ชัยภูมิ,5_17,constituency,,8,g ...ิเช็ด นน,,,,,,,0.6975,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,3
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,12,ชัยภูมิ,5_17,constituency,,8,g ...ิเช็ด นน,,,,,,,0.6975,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,3
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,13,ชัยภูมิ,5_17,constituency,,5,มยราง ูม$ ภมรมคก,,,,,,,0.7044,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,5
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,13,ชัยภูมิ,5_17,constituency,,5,มยราง ูม$ ภมรมคก,,,,,,,0.7044,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,5
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,14,ชัยภูมิ,5_17,constituency,,8,ดรบ,,1.0,,,,,0.7044,ok,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,5
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,15,ชัยภูมิ,5_17,constituency,,11,bMกOงค,,,,,,,0.7065,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,7
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,15,ชัยภูมิ,5_17,constituency,,11,bMกOงค,,,,,,,0.7065,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,7
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,16,ชัยภูมิ,5_17,constituency,,4,ดย,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,16,ชัยภูมิ,5_17,constituency,,4,ดย,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,16,ชัยภูมิ,5_17,constituency,,4,ดย,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,17,ชัยภูมิ,5_17,constituency,,5,งnm ดย,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,17,ชัยภูมิ,5_17,constituency,,5,งnm ดย,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,17,ชัยภูมิ,5_17,constituency,,5,งnm ดย,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,18,ชัยภูมิ,5_17,constituency,,7,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,18,ชัยภูมิ,5_17,constituency,,7,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,18,ชัยภูมิ,5_17,constituency,,7,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,19,ชัยภูมิ,5_17,constituency,,2,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,19,ชัยภูมิ,5_17,constituency,,2,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,19,ชัยภูมิ,5_17,constituency,,2,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,low_ocr_confidence,Review the raw image/PDF crop before accepting this row.,20,ชัยภูมิ,5_17,constituency,,8,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,20,ชัยภูมิ,5_17,constituency,,8,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,20,ชัยภูมิ,5_17,constituency,,8,เศรนกง,,,,,,,0.6348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส. 5_17-แบ่งเขต-นอกเขต.pdf,15
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,2,ชัยภูมิ,5_16_partylist,party_list,,2,คณะกรรมการนับคะแนนบัตรเลือกตั้งในเขตเลือกตั้ง ได้ดำเนินการนับบัตรเลือกตั้งตามข้อ,,1.0,,,,,0.7348,ok,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,3,ชัยภูมิ,5_16_partylist,party_list,,5,,$ us,,,,,,0.7348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,3,ชัยภูมิ,5_16_partylist,party_list,,5,,$ us,,,,,,0.7348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,4,ชัยภูมิ,5_16_partylist,party_list,,9,,oud,,,,,,0.7348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,4,ชัยภูมิ,5_16_partylist,party_list,,9,,oud,,,,,,0.7348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,5,ชัยภูมิ,5_16_partylist,party_list,,10,,oud,,,,,,0.7348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,5,ชัยภูมิ,5_16_partylist,party_list,,10,,oud,,,,,,0.7348,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,1
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,6,ชัยภูมิ,5_16_partylist,party_list,,3,,a,,,,,,0.6823,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,2
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,6,ชัยภูมิ,5_16_partylist,party_list,,3,,a,,,,,,0.6823,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,2
P1,master_data_unmatched,Confirm spelling and add alias or correction in external master/correction files.,7,ชัยภูมิ,5_16_partylist,party_list,,1,,a a,,,,,,0.6823,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,2
P1,parser_marked_needs_review,Resolve parser/OCR uncertainty and add manual correction if repeatable.,7,ชัยภูมิ,5_16_partylist,party_list,,1,,a a,,,,,,0.6823,needs_review,/Users/pornmongkol/Documents/ProjectDSDE_election2026/data/raw/pdfs/extracted/เขตเลือกตั้งที่ 2/02-แบบ ส.ส.5_16-บัญชีรายชื่อ-นอกเขต.pdf,2
